29	1.481658	0.919293	13.462997	14.437105	0.788848	1.771891	0.855574	8.877478	7.672446	-3.023414
30	4.968423	4.296041	14.215973	10.846345	-0.898515	3.144262	2.227027	10.180193	11.625319	2.754959
31	4.478170	4.216374	10.291868	13.465327	1.548334	2.020001	1.854863	14.797461	7.596535	2.287620
32	10.409783	9.797117	7.640503	8.752981	-1.716031	7.922497	7.240370	9.311140	7.552188	1.658810
33	5.701114	4.940492	5.776542	6.968038	2.705734	1.528287	1.422828	10.989813	9.114803	-0.248564
34	1.397042	0.749612	8.804219	12.741345	-0.964392	9.163453	9.036730	12.161962	10.932634	2.634805
35	6.541030	5.544925	9.819474	9.197454	-1.024773	9.623691	8.852838	6.486958	12.142942	-3.070024
36	10.586343	10.543018	9.637270	6.701400	0.902464	2.412215	2.078941	13.817662	13.262785	0.289298
37	7.513777	7.466862	10.263792	5.441629	0.663911	9.938033	9.749149	11.506576	5.947568	2.977391
38	7.321537	6.385422	12.033108	6.399773	-0.187096	4.792028	4.201463	5.736062	12.592395	-1.629044
39	10.288422	9.812541	5.763659	9.551849	-2.540566	6.409009	5.723714	11.754699	13.315895	-1.151316
40	7.327513	6.818895	6.565618	5.021598	1.221636	6.125518	5.847149	10.882532	7.944026	-2.196221
41	3.361205	2.660593	9.399811	12.388309	0.827224	1.950805	1.759906	8.713299	6.946860	-2.180218
42	10.697615	9.899688	6.467032	13.857814	-0.273213	1.995722	1.689851	14.056882	8.357671	0.892831
43	2.631784	2.291348	7.597184	12.404170	2.194066	2.066610	1.116998	7.709570	9.356093	-2.448537
44	2.317262	2.140164	12.869672	7.707766	2.205111	1.858829	1.028605	14.075053	12.981975	-0.559772
45	10.835258	10.042492	13.100108	10.572174	1.987271	4.540199	3.730701	6.194590	14.004833	1.854581
46	6.182767	6.037219	10.500183	13.851947	1.770063	3.048319	2.413632	10.020087	10.777259	0.603273
47	6.005086	5.921557	6.259476	12.113276	1.255015	6.734516	6.564522	10.593967	7.027981	-2.407249
48	7.370413	7.265412	8.664664	6.240116	-2.507235	2.570006	2.265124	9.040585	12.783618	-0.870324
49	3.824490	3.738164	5.029032	8.071008	2.676926	5.898154	5.632972	11.764253	10.999010	-1.090951
50	3.633394	3.145532	11.999254	10.438931	-2.286693	3.926364	3.072914	10.948304	7.609462	-2.675142
51	7.324083	6.753006	11.613456	12.227601	2.806833	9.568232	9.458102	14.428829	7.488375	0.733747
52	5.660270	4.948366	12.777036	10.431179	-2.392601	2.571124	2.179058	5.101978	12.006951	-0.421060
53	2.038286	1.755370	10.390853	9.141618	0.088164	8.265232	8.227605	5.413111	14.732734	-1.341115
54	9.027070	8.584750	7.980688	11.100945	2.847434	2.181397	1.841439	8.523815	8.251689	0.839996
55	9.475034	8.625378	14.849434	9.938534	0.843168	5.753192	5.665031	11.775697	12.999508	-1.838549
56	4.386992	3.640975	7.020357	12.330137	-0.729786	1.504254	1.478666	7.445608	7.360412	-2.134269
57	5.224573	4.782499	5.456755	9.449465	2.689095	10.057184	9.148752	10.617850	5.738757	2.977701
58	2.519678	2.240320	11.309765	14.171616	0.379045	8.050091	7.780679	7.221039	13.682939	2.188606
59	7.653756	7.643541	7.665522	5.399996	-0.812384	7.136487	6.545506	10.720872	14.040889	2.007300
60	5.631180	4.732192	14.272617	7.630380	2.417689	8.020122	7.060962	9.488778	8.441624	1.252525
61	2.894804	2.359682	12.023871	7.748098	-1.920723	10.612988	9.873176	5.109385	5.060265	2.025107
62	10.590045	10.448882	7.596843	8.834367	1.754538	10.618233	10.252216	8.153398	11.028679	1.147297
63	1.624555	1.453540	13.821097	6.845994	2.729140	2.292211	1.313377	10.548462	13.270397	-1.734544
64	9.998970	9.294362	5.879263	11.127991	-1.773255	6.745270	6.647195	10.270732	12.099724	1.398561
65	10.704601	10.392859	12.885178	6.997053	-2.226214	2.996609	2.243729	12.424194	13.841248	0.072486
66	2.009699	1.579337	7.588684	7.493054	-2.119354	8.641893	7.954382	10.241905	10.069804	0.022808
67	9.409555	8.558012	8.489662	6.077838	3.035253	4.444747	4.043899	12.408301	11.960208	-1.518916
68	8.905054	8.409971	9.350123	13.984075	-0.469307	8.103739	7.887113	11.687301	10.026994	-0.105811
69	8.055540	7.881188	10.290349	6.464067	-3.115604	1.074609	0.172614	6.397706	13.257291	-1.246885
70	8.732957	7.769221	10.459457	10.967775	0.901448	9.327872	9.153514	12.550760	5.018140	1.185550
71	4.301778	3.780619	10.762343	7.140648	-0.027496	4.522450	4.317867	14.161981	9.294428	-2.472633
72	2.938151	2.158170	10.229375	7.155422	0.579957	5.991926	5.962915	6.631206	10.026663	0.780488
73	2.080085	1.592583	14.162616	12.013240	-2.736788	9.703082	9.031313	12.626564	14.215192	2.314202
74	9.268130	8.916919	7.789113	11.942391	2.953548	9.186153	8.474308	14.388842	14.209651	-2.505346
75	5.762251	4.956895	14.226056	9.915855	2.570087	8.907653	8.149647	14.279239	9.563476	-0.474623
76	6.795798	6.692955	6.664534	12.695351	0.986660	10.604171	9.692779	5.149571	7.430416	2.458983
77	4.519274	4.338417	11.059410	10.664856	1.160474	5.328306	4.567875	7.919383	9.009966	2.476405
78	8.417642	7.620853	9.799875	14.868276	0.969155	4.232005	3.827097	14.481725	13.346690	-1.120377
79	7.256987	7.085865	5.933640	9.671584	0.050432	8.693883	7.694887	12.625161	11.997889	-1.887425
80	4.895898	4.370150	8.751840	5.379397	3.020147	1.572458	1.253319	13.844134	11.393812	1.476638
81	3.386890	2.681542	12.018719	14.114222	-1.387679	3.580727	2.878825	5.443225	14.715115	2.662097
82	4.261780	3.982449	8.806550	5.050077	1.214141	7.625795	7.206592	13.751036	5.404994	1.897279
83	1.751163	1.618850	9.005729	5.429679	-2.038636	5.130649	4.870688	5.909165	5.932540	-0.750077
84	3.207675	3.169246	14.934446	8.382303	0.830889	5.705219	4.718380	6.201504	5.947357	-1.233318
85	2.717051	2.221665	14.910108	8.796218	-0.353783	8.655468	8.646860	14.568416	10.456247	-2.987572
86	1.223310	0.680459	11.404782	5.518914	2.673329	5.555803	4.629306	9.921633	13.816468	1.407575
87	5.542104	5.199547	10.452550	14.966283	-1.182981	9.258400	8.300167	14.106849	12.706032	2.932301
88	9.804014	9.761489	8.815670	14.400623	-2.385080	9.304334	9.226622	9.163380	6.676289	-2.119933
89	1.635538	1.229113	13.859292	11.185737	2.655058	2.380118	2.133516	10.480956	11.143226	1.811389
90	7.415737	6.555268	10.369912	6.019373	2.440933	7.908144	7.317737	8.224674	7.271330	0.172282
91	6.581742	6.303722	8.467859	13.467849	-1.751692	7.189578	6.898475	7.871899	14.249811	2.532284
92	5.470089	4.845736	10.970580	6.507874	-1.075451	7.493176	7.152937	8.920406	14.111298	-2.181724
93	8.778697	8.471220	7.242971	5.273120	3.120581	10.246304	9.765656	11.570448	12.115056	2.371923
94	3.043702	2.379079	7.645561	10.933004	2.916491	8.243032	7.451222	5.156544	10.658159	1.407342
95	5.154672	5.057868	8.855854	10.898691	-2.557846	7.599735	7.267258	7.468982	8.246431	-0.325826
96	9.819619	9.175385	5.223136	10.267266	-1.408939	4.876868	4.165459	6.683798	7.459102	-1.627176
97	2.219972	2.211121	13.307006	10.887550	-1.304020	5.449133	4.766231	9.177978	14.825739	0.315743
98	3.714147	3.344796	11.286114	6.325201	-2.298183	2.658269	1.837901	13.099437	6.265766	-1.684067
99	5.375920	4.889166	13.863409	6.957991	-2.048234	7.407349	7.374932	13.876095	10.173655	-2.715545
100	1.554580	0.689719	13.024881	6.893819	-0.879102	8.052986	7.630414	8.996766	14.083507	1.281323
101	6.797057	5.820151	9.151277	11.451047	1.735471	5.761555	5.322661	10.147198	13.378565	0.431111
102	7.484070	7.413462	8.473065	12.621331	-1.595990	6.786186	6.312366	12.649180	9.386675	-1.982884
103	4.178275	3.726357	13.467616	10.258770	0.508813	6.113536	5.265467	11.562521	10.508668	0.852870
104	7.946857	6.948377	7.331707	12.438211	1.363879	1.536547	1.148080	11.563521	12.071030	2.097803
105	1.016332	0.456059	9.034972	8.115417	-1.560435	4.291789	3.614190	6.243558	10.596492	-2.560601
106	5.777887	5.168964	10.526639	11.438274	0.855535	1.978014	1.527080	9.390632	13.619570	1.074848
107	1.476570	0.718112	10.187317	12.160717	-1.126935	10.174102	10.110410	7.732659	5.166590	-2.106117
108	2.480266	2.289739	5.901613	8.584429	3.119231	7.531206	7.164634	14.586488	6.677779	-2.994028
109	4.816219	4.394106	9.751967	10.166210	2.171298	5.042704	4.897173	11.449081	11.744822	2.039209
110	3.307733	2.780066	12.655839	5.983695	-0.398280	9.962801	9.404721	10.050298	8.121765	3.093108
111	4.343078	3.720888	7.271372	5.073468	-1.042262	3.746961	3.715513	7.362493	10.849484	1.016914
112	5.480184	5.431397	10.233630	5.248024	-2.974005	1.957521	1.436698	13.077586	5.230822	-2.842176
113	8.896183	8.556772	13.858456	8.528847	-1.585797	9.249823	8.474330	6.302637	12.221381	1.374001
114	6.676696	6.310154	7.727596	8.335852	-3.025777	9.932553	9.297242	12.648028	11.451426	-0.222253
115	7.584532	6.668367	6.825506	13.628374	-1.366489	5.313099	4.426463	13.076940	7.974577	0.671809
116	2.952950	2.770472	12.024715	6.531450	2.071698	9.413749	9.089518	6.185133	12.707829	1.966126
117	8.359582	7.763095	13.361433	11.750382	1.900570	3.762298	3.132865	6.895186	12.377692	-0.538317
118	3.282771	2.422042	10.967061	8.738418	0.664383	3.431161	3.246892	10.564950	10.334547	1.284946
119	10.858573	9.988558	7.384853	6.539205	1.981924	10.876016	10.431239	9.801518	14.486031	0.925114
120	5.440712	5.134400	11.421699	13.898190	0.103167	1.079180	0.148481	5.941412	11.128889	0.633120
121	2.894337	2.846362	5.699886	14.730291	-2.293976	2.189421	1.437232	12.559667	11.511575	2.584021
122	7.833059	7.578318	10.674677	11.543146	0.374537	4.156839	3.613668	12.609469	13.636757	2.487674
123	3.755223	3.402915	5.425248	11.758969	-1.842608	9.188638	8.634221	6.691333	11.254851	2.740378
124	6.611040	6.201822	10.753098	12.621451	2.304903	8.827545	8.264439	8.727968	8.387871	-2.033158
125	2.526095	1.905248	6.982225	9.907857	-3.041032	3.129834	2.756648	12.648302	10.672136	1.082750
126	6.523692	5.598141	12.753292	10.370436	-2.876857	2.164968	1.356307	8.044644	10.770075	-1.315872
127	2.625466	1.721759	11.606676	14.555418	3.088286	6.505103	5.712233	7.997994	7.327391	-2.726488
128	1.487776	0.897310	11.231244	9.833640	-0.065578	3.083350	2.867776	10.907172	13.817648	-2.292193
129	1.091865	0.867574	7.791207	9.803011	-1.837097	6.625447	5.919445	14.993123	13.513156	1.579081
130	8.308726	8.105753	7.880442	9.215281	0.290461	3.131399	2.485563	11.179606	11.187362	-2.054569
131	6.395156	5.496682	6.929207	5.432196	-1.650992	5.586729	4.993085	14.947407	8.891292	-1.817154
132	7.644935	7.082385	5.634733	5.198801	-0.431011	8.630272	8.520700	9.275705	9.417930	-2.928702
133	5.519387	5.003347	13.805189	12.165966	0.088855	5.030976	4.495489	13.627628	13.768225	-1.868029
134	7.157064	6.176482	10.279450	10.356659	0.009825	2.354706	1.780333	6.287070	5.766625	0.313844
135	8.209605	7.979577	5.031568	12.490864	0.205129	4.793536	4.532507	12.983772	7.084681	-0.749071
136	3.697724	2.823939	9.024069	11.067122	2.434805	10.929155	10.121733	7.165529	14.929341	0.416709
137	4.117944	3.866585	14.690049	12.942625	1.434295	1.776892	1.316167	5.670811	10.026561	-2.637514
138	1.329689	1.223607	8.111525	12.357939	-0.620080	9.330323	8.672566	10.365090	5.739168	-1.089794
139	4.279833	3.832468	12.139244	6.007545	2.093196	6.405626	6.267776	7.472497	10.683931	-2.767611
140	2.690623	2.521755	14.788308	7.640384	0.329443	5.814667	5.192882	5.020209	11.295725	1.094648
141	1.182521	0.465372	11.056636	9.281099	0.145987	2.263856	1.812763	6.589905	13.786449	-0.960964
142	8.142846	7.356582	10.461394	7.646995	-2.365730	8.718657	7.924747	12.742687	13.390838	-0.224363
143	2.027209	1.362076	9.252395	13.856895	-2.698161	8.216038	7.311942	6.503755	11.803549	-0.501612
144	1.463153	0.642858	5.086014	13.530718	-0.798809	1.795994	1.329634	14.048349	8.855977	-2.385683
145	8.716502	8.134727	11.702625	7.616525	-2.981357	9.208528	8.388213	8.842506	8.833004	2.167854
146	10.996408	10.606468	9.132754	9.438469	0.319006	1.626171	0.773252	9.101990	6.371591	2.694764
147	3.013448	2.095820	6.909877	10.003359	-0.642128	8.851126	7.869617	11.739789	14.813911	-2.632103
148	9.447024	8.767653	11.917042	6.129913	1.199985	2.180858	1.311617	12.541213	9.116754	-2.093310
149	8.350888	8.151428	8.299426	9.646023	0.997650	10.469779	9.979406	11.592362	12.156456	-2.563005
150	6.735471	6.311466	13.568542	13.297852	2.685923	9.792716	9.701543	6.586665	9.071011	-0.950576
151	4.612408	3.746198	12.876542	13.533590	1.178590	3.501443	3.053262	6.413143	11.459050	3.000895
152	7.004155	6.909738	12.610444	13.214552	-0.676518	8.297570	7.533797	13.770386	10.465025	-2.468208
153	5.784657	5.601303	7.824582	14.133367	-2.463675	5.930527	4.974626	11.642658	14.291139	-2.198981
154	3.666398	3.539654	6.097361	12.308427	1.851436	6.715707	6.574090	6.212675	7.830411	-2.511620
155	10.827192	10.145697	12.246927	10.843977	3.069601	4.805793	4.061701	14.199665	6.029233	0.384675
156	5.045432	4.117490	11.377605	11.937728	1.256433	9.219325	8.670631	9.834753	12.606356	-0.292448
157	7.240313	6.900579	8.627934	13.615004	0.494132	1.479343	0.834408	12.466752	14.572228	2.348240
158	7.437764	7.154355	12.419310	7.072734	2.510020	3.807682	3.108595	14.967397	12.807430	0.456791
159	7.287721	7.181940	5.086420	7.633702	-1.659525	3.155558	3.097417	8.997072	12.696521	0.455388
160	2.481017	1.827170	11.734546	5.469950	-0.813175	6.351826	6.269083	7.299932	14.012944	-1.960957
161	4.700888	4.508062	12.343001	7.202547	-1.286032	5.476514	5.001203	10.125847	9.417343	0.525904
162	3.681234	2.961414	7.823830	13.169708	-2.970928	10.921502	9.935996	12.257819	8.616562	-1.334562
163	9.700514	9.158347	5.614474	13.983279	0.943614	7.546863	7.275472	9.717608	7.452033	-0.566167
164	8.261981	8.045851	10.367160	13.380877	1.329271	5.156801	5.042985	6.800613	9.866016	-0.844964
165	7.678641	6.834433	13.509398	6.287881	2.677975	7.077433	6.372004	8.469879	6.183502	-3.006006
166	6.873830	6.314706	8.383927	14.773537	0.638815	1.488326	1.156573	11.603592	7.760437	-0.131506
167	4.477574	4.110359	6.016754	14.709809	-2.292727	8.832570	8.697467	10.908337	5.056203	2.959848
168	3.293276	2.642897	8.452676	11.515783	2.154611	10.785801	10.713894	11.247104	12.800437	-1.868590
169	10.399305	9.552293	7.705186	7.336928	-1.726061	5.236161	4.372158	14.371797	11.272387	0.875969
170	7.541315	7.426830	8.394252	5.912180	-2.761137	9.719584	8.975862	7.115305	14.605762	0.593450
171	5.769610	5.350084	7.486199	7.114052	-0.453624	7.968921	7.281384	11.073913	5.895440	-2.367497
172	2.161146	1.520047	12.260724	11.644244	0.493953	3.208183	2.942292	9.925609	7.455496	1.413283
173	1.474090	0.526813	8.439711	7.582609	-2.725783	10.322282	9.711067	11.107613	9.643012	-0.994722
174	4.297777	3.668708	13.029416	12.122398	-1.396923	10.256529	9.775087	5.241183	10.926955	1.328637
175	3.783227	3.006989	13.189392	6.230098	0.485216	4.990577	4.374144	14.487773	11.217392	0.705597
176	7.730887	7.590860	11.602680	12.122783	-2.279155	4.908727	3.910009	14.503577	5.916617	1.720576
177	10.207767	10.192119	6.271230	6.798718	-2.151859	9.907587	9.012555	5.845336	9.038633	0.897624
178	7.790459	7.331169	11.702107	11.326665	-1.516305	7.276595	6.521807	8.725373	6.390194	-2.162829
179	3.812700	3.383440	9.806445	12.226335	-0.267973	5.653729	5.294170	10.440282	12.207309	0.897039
180	8.012286	7.529227	9.874235	9.153872	0.555093	2.650840	2.635500	5.612775	13.358055	0.141570
181	7.230031	7.138651	10.844238	12.418388	-1.060140	2.405748	2.215675	10.098406	8.269836	0.749522
182	7.898038	7.770325	12.513775	10.144918	-2.203447	1.746673	0.995415	7.649505	14.069718	2.407401
183	9.373244	9.331012	7.613025	7.267073	-0.304994	4.328322	3.506096	12.466432	8.875882	-0.455482
184	1.857413	1.056178	12.210325	12.395396	-1.542746	1.201138	0.487950	7.152227	5.632453	-1.575064
185	3.771998	3.382823	6.898990	9.088398	-1.131809	6.927094	6.772487	11.685233	12.475870	-1.969430
186	3.227743	3.022267	9.715419	12.855123	-1.650953	1.996835	1.036907	9.425488	5.155914	2.441113
187	1.808577	1.570264	11.532205	9.175901	1.959218	10.992050	10.325570	10.830704	10.947776	-2.997894
188	6.216081	5.624937	13.119440	10.164273	-0.984297	2.945910	2.018069	6.913411	12.496568	-2.829277
189	4.461942	3.987066	12.177263	7.334320	0.200994	7.424295	6.721657	8.013499	11.819259	-1.601898
190	3.485080	3.381810	5.474298	13.303343	-1.300015	8.887906	8.008384	12.380347	11.476802	-1.423681
191	4.865700	4.650836	6.950543	10.824940	-1.748153	9.552574	8.720441	10.833786	12.250689	-2.016267
192	5.356801	4.858257	6.617759	5.481840	2.090448	4.443523	3.656065	10.602221	6.544104	2.008487
193	10.983996	10.119819	6.462713	10.441260	-2.875581	1.522453	0.769357	10.645606	6.535406	-1.481296
194	1.083223	1.023507	14.802512	6.236211	2.552283	8.026661	7.123918	11.958505	13.190872	-0.678616
195	5.773360	5.663103	9.103410	12.175287	-0.243141	5.861749	5.687040	12.392940	7.488408	-2.677471
196	6.292709	5.387751	13.268508	11.400103	-2.195974	8.811885	8.610985	10.793960	7.733178	-1.240566
197	10.232530	9.971653	9.630076	9.533824	1.332702	6.250920	6.060501	7.608173	11.225956	0.413895
198	3.874046	3.807889	10.234948	8.599047	-0.569190	8.128837	7.749862	14.668586	14.741471	-0.110492
199	9.068617	8.607534	11.783109	12.471159	-0.128706	2.666159	2.367607	12.666615	8.501655	1.384755
200	5.802252	4.958651	8.054376	9.494063	2.423593	5.145508	4.508851	8.387484	6.366972	-0.893501
201	9.315020	9.029745	5.009661	12.628014	1.538255	3.263450	2.679317	5.278360	11.055834	-2.840924
202	1.041155	0.248299	9.905027	14.865744	2.419700	4.302884	3.819552	12.233542	14.364314	-2.301026
203	9.738513	9.645608	14.956919	10.938807	-2.627624	1.758292	1.056959	6.835884	7.929167	1.490302
204	8.696004	7.713090	9.931117	8.109909	-1.374996	5.721143	4.918662	6.990967	14.842872	1.786250
205	3.971596	3.040178	14.286163	12.286384	-1.416105	8.533752	8.044144	10.641740	11.594087	2.203743
206	8.176404	7.550591	9.158471	14.074915	-1.190160	4.235386	3.253153	12.729337	9.008906	-0.975817
207	9.107922	8.519902	10.579755	6.306626	-0.846027	6.346774	5.516239	10.466644	12.891847	-1.494642
208	4.872454	4.235670	7.913621	7.428058	0.708561	7.118336	6.641496	12.734634	6.019892	2.496250
209	8.666964	7.670029	8.347059	8.647873	-0.757034	7.992192	7.326334	5.069024	14.077802	1.241468
210	8.258713	7.626442	12.431497	9.872351	2.963817	4.878290	4.634434	7.935527	5.910692	-0.292094
211	6.179485	5.294903	10.995772	10.269315	2.996457	10.560056	10.400561	9.688819	8.316065	2.559188
212	10.613183	9.710996	11.821490	6.650275	-0.817291	7.859224	7.112670	5.494391	10.155443	0.290760
213	1.885564	1.647914	14.216554	5.962300	1.056058	7.996585	7.523834	9.766376	6.997067	-1.567127
214	10.748805	10.238632	13.250083	6.255342	0.211040	9.157702	8.987638	7.410493	9.321420	0.697163
215	10.733335	10.411579	12.492586	7.745096	-2.626326	3.168078	2.747956	14.999804	13.463238	3.113546
216	2.024899	1.976490	12.332677	8.829882	2.949941	9.391677	9.033989	7.484908	11.014558	-0.831966
217	1.835246	1.177702	14.295743	8.526986	-1.652123	5.951527	5.902401	12.852525	7.192903	0.389546
218	5.540488	5.519689	11.497245	12.355251	0.283499	7.667993	7.260320	10.878473	13.114385	0.670074
219	8.785171	8.698516	9.818818	8.983915	0.488103	5.873572	5.599601	10.040849	6.103846	0.168144
220	6.472094	6.032808	8.316545	12.831349	-2.139393	4.638884	3.999326	6.203312	5.310478	-2.475238
221	1.674177	0.973311	9.555713	12.081360	-0.641692	10.198010	9.413302	5.685512	9.127219	0.225857
222	3.286968	2.535500	5.223063	11.610080	-2.201124	8.295959	7.988407	8.479494	10.547372	-2.146015
223	1.597234	1.330023	13.900087	8.273151	2.829803	10.572901	9.960071	10.765410	8.425526	-0.243032
224	2.721464	2.633187	13.341267	9.656967	0.640163	9.296159	8.717676	8.975870	8.561733	2.553413
225	2.738397	2.294895	13.463823	6.576710	-2.774417	9.806673	9.409324	5.972213	13.442490	-1.167119
226	9.524476	8.583484	7.591397	9.898287	0.553018	9.539167	8.996064	6.865797	10.293361	-0.415454
227	1.072110	0.770920	6.280088	7.159779	-1.766231	9.214336	9.069821	7.812538	6.524701	-2.795575
228	4.597630	4.482520	11.784103	5.495782	-3.117392	3.091356	3.089081	14.813503	14.528023	1.969397
229	7.474039	6.709013	11.427797	7.896312	2.483082	8.642772	8.604894	12.209730	5.994607	-1.169284
230	9.485746	9.123613	9.556574	6.196694	0.430046	9.805588	8.971301	7.774973	14.078148	0.266332
231	7.195376	6.897839	13.972982	5.390377	-0.124309	9.531784	8.570335	7.241623	12.821948	-1.779665
232	6.641566	5.802735	9.513847	9.928705	-1.156668	4.798879	4.243533	13.083271	12.352147	-2.306281
233	7.832809	7.001855	12.247760	7.234179	2.171176	6.063373	5.208537	13.059515	10.330806	-1.187728
234	9.998042	9.732895	10.358323	7.740595	-0.490586	6.035287	5.106801	6.004346	7.227214	-1.784100
235	6.654647	5.741517	8.085108	12.521526	1.266569	7.951240	7.512830	12.862530	5.977541	0.327298
236	7.283152	6.388440	9.302938	12.244568	0.839206	2.047730	1.090365	14.782769	5.154007	1.777598
237	2.563173	2.227900	8.130532	5.454522	2.879846	7.233900	6.609254	6.761247	8.519793	2.783240
238	2.689446	1.728699	5.568507	14.513736	0.852639	3.594920	3.520621	5.802086	11.282048	2.673730
239	9.563273	9.159090	8.883534	9.914728	-0.146647	10.714255	10.618403	12.812015	9.137632	3.031493
240	7.044949	6.870644	12.082028	14.963424	1.849840	5.803609	5.076671	8.178610	10.917753	0.576213
241	1.675077	0.777988	5.862828	12.892723	-0.835394	6.670958	6.078482	12.409399	7.386894	0.164783
242	4.128971	3.147610	9.968160	9.593285	2.104450	1.362538	0.958236	7.513998	13.773932	-1.002284
243	2.431381	1.700246	9.270988	12.771320	0.268386	3.288071	2.685657	11.387514	7.705563	2.402822
244	7.361500	7.121821	12.024390	8.971538	-1.887099	10.002730	9.096253	6.549664	5.959726	-1.699543
245	5.089422	4.163493	10.958791	13.139164	2.446358	7.879665	7.827983	6.073499	5.401768	1.036586
246	1.305243	0.995422	13.805858	5.444988	0.355675	7.944494	7.150116	14.025203	11.111834	-2.442699
247	4.365055	4.352952	10.505110	8.439280	-2.343231	3.960833	3.642641	10.532771	7.801971	-0.003834
248	2.837646	2.000491	13.991020	13.383733	-2.335398	6.140909	5.278297	6.128012	6.647819	-1.154998
249	6.373219	6.329363	13.127288	12.602051	0.433608	10.376773	9.755599	9.579540	5.672836	1.439505
250	8.414953	8.133030	8.006587	10.425239	2.814713	3.881553	3.564119	8.531966	11.375419	-0.796466
251	10.267415	10.141885	10.151185	13.091885	-3.089419	2.787247	2.508899	10.281910	8.248096	-2.004001
252	8.848817	8.420303	6.579237	6.568841	-1.717149	7.777112	7.483265	5.437664	9.403503	-3.118397
253	6.633913	6.175713	12.337999	7.272038	-2.838978	8.112265	7.805950	13.434230	5.912220	-1.763642
254	7.253262	6.646518	8.499487	5.116334	0.493552	6.161456	6.095381	10.530274	6.269858	2.559551
255	4.868774	4.511163	13.147663	10.303971	2.671996	6.141357	5.810071	9.657649	5.272378	-0.881926
256	8.890187	8.801047	8.499591	9.048467	-2.186313	5.178782	4.445900	5.597948	11.329645	-1.918249
257	10.494036	10.097646	13.909772	14.866961	1.656389	1.554193	0.861835	11.008476	9.874258	-0.127675
258	9.456746	8.471943	13.605064	6.720788	1.718386	7.312800	7.106287	12.473514	5.418091	-1.114265
259	5.240002	5.102867	8.724825	6.591976	0.900744	10.593928	10.361593	7.557767	14.314762	-0.047362
260	4.580443	3.811017	13.380677	12.726797	-2.614249	3.291269	2.411749	8.444383	11.579423	-1.301083
261	7.865068	6.964400	9.116147	14.945307	2.227110	2.871942	2.394916	14.632725	8.044343	2.232338
262	8.330541	7.460876	14.362329	9.444093	-2.092245	2.818910	2.253125	12.735067	10.027346	0.618196
263	6.362738	6.334105	13.647546	14.916083	-1.374487	7.660856	7.140076	13.691230	10.968961	-1.417014
